total_orders,avg_order_value,total_spend,recency_days,customer_tenure_days,orders_last_30d,orders_last_60d,orders_last_90d,avg_discount,discount_usage_rate,avg_kpt,avg_rider_wait,avg_distance,churn
2,586.95,1173.9,19,120,1.0,1.0,1.0,45.0,0.5,17.064999999999998,7.050000000000001,6.0,0
1,645.75,645.75,6,0,1.0,1.0,1.0,615.0,1.0,34.6,20.8,5.0,0
1,594.3,594.3,136,0,0.0,0.0,0.0,93.0,1.0,23.68,1.2,2.0,1
1,502.95,502.95,11,0,1.0,1.0,1.0,0.0,0.0,14.47,3.9,11.0,0
3,587.6333333333333,1762.9,103,25,0.0,0.0,0.0,99.96666666666665,1.0,16.026666666666667,4.466666666666667,6.0,1
8,825.19,6601.52,5,102,1.0,2.0,3.0,137.37875,0.875,15.7475,1.975,7.0,0
1,659.45,659.45,13,0,1.0,1.0,1.0,120.0,1.0,17.25,2.4,2.0,0
1,690.9,690.9,30,0,0.0,1.0,1.0,90.0,1.0,9.32,0.8,4.0,0
2,970.49,1940.98,3,18,2.0,2.0,2.0,175.72500000000002,1.0,15.91,1.5499999999999998,5.0,0
1,334.95,334.95,145,0,0.0,0.0,0.0,0.0,0.0,12.25,0.2,1.0,1
2,453.34000000000003,906.6800000000001,9,25,1.0,2.0,2.0,192.25,0.5,19.45,2.3499999999999996,3.0,0
2,580.125,1160.25,106,32,0.0,0.0,0.0,46.5,0.5,15.11,3.5,11.0,1
8,535.375,4283.0,23,71,1.0,2.0,7.0,19.625,0.125,14.5975,7.9875,2.0,0
3,1097.6000000000001,3292.8,5,63,2.0,2.0,3.0,90.0,0.3333333333333333,23.419999999999998,3.3333333333333335,8.333333333333334,0
2,534.45,1068.9,82,32,0.0,0.0,1.0,100.0,1.0,22.240000000000002,2.5,7.0,1
1,376.95,376.95,149,0,0.0,0.0,0.0,100.0,1.0,10.0,5.1,6.0,1
3,516.5733333333334,1549.72,51,80,0.0,1.0,1.0,91.36,1.0,17.46,8.466666666666667,4.333333333333333,1
1,605.85,605.85,123,0,0.0,0.0,0.0,99.0,1.0,14.25,8.7,8.0,1
1,659.4,659.4,85,0,0.0,0.0,1.0,0.0,0.0,13.75,6.2,3.0,1
1,565.95,565.95,13,0,1.0,1.0,1.0,90.0,1.0,19.22,0.2,1.0,0
3,751.6066666666667,2254.82,52,23,0.0,1.0,3.0,66.18333333333334,0.6666666666666666,20.99,0.5333333333333333,2.0,1
1,611.25,611.25,50,0,0.0,1.0,1.0,90.86,1.0,10.97,0.4,6.0,1
1,607.95,607.95,42,0,0.0,1.0,1.0,90.0,1.0,18.63,6.4,6.0,1
1,412.65,412.65,41,0,0.0,1.0,1.0,74.0,1.0,27.58,10.9,7.0,1
1,898.88,898.88,0,0,1.0,1.0,1.0,0.0,0.0,22.95,0.4,6.0,0
1,607.95,607.95,134,0,0.0,0.0,0.0,0.0,0.0,16.73,11.9,1.0,1
1,858.9,858.9,144,0,0.0,0.0,0.0,99.0,1.0,12.12,15.1,1.0,1
3,1011.5933333333332,3034.7799999999997,104,27,0.0,0.0,0.0,0.0,0.0,18.96666666666667,4.466666666666667,6.666666666666667,1
1,63.0,63.0,94,0,0.0,0.0,0.0,0.0,0.0,0.18,1.3,0.5,1
1,1088.08,1088.08,38,0,0.0,1.0,1.0,161.73,1.0,19.17,8.4,6.0,1
1,807.45,807.45,106,0,0.0,0.0,0.0,0.0,0.0,19.37,0.9,4.0,1
1,531.3,531.3,132,0,0.0,0.0,0.0,93.0,1.0,13.07,10.0,5.0,1
1,502.95,502.95,48,0,0.0,1.0,1.0,0.0,0.0,14.92,0.4,5.0,1
1,320.25,320.25,3,0,1.0,1.0,1.0,80.0,1.0,15.8,8.8,5.0,0
1,691.95,691.95,129,0,0.0,0.0,0.0,0.0,0.0,25.62,11.3,3.0,1
1,1129.91,1129.91,50,0,0.0,1.0,1.0,0.0,0.0,15.57,9.3,5.0,1
3,146.65,439.95,37,114,0.0,1.0,1.0,96.0,1.0,13.543333333333335,4.066666666666666,5.0,1
4,851.2874999999999,3405.1499999999996,7,133,1.0,1.0,1.0,124.75,0.75,24.335,4.775,1.0,0
1,209.48,209.48,5,0,1.0,1.0,1.0,199.5,1.0,9.4,4.8,3.0,0
1,945.0,945.0,9,0,1.0,1.0,1.0,157.0,1.0,22.22,17.4,6.0,0
3,478.09999999999997,1434.3,125,3,0.0,0.0,0.0,66.0,0.6666666666666666,24.063333333333333,10.200000000000001,3.0,1
2,1199.27,2398.54,12,14,2.0,2.0,2.0,200.34,1.0,12.620000000000001,4.5,9.0,0
2,953.4,1906.8,60,28,0.0,0.0,2.0,0.0,0.0,14.545,4.1499999999999995,2.0,1
1,838.95,838.95,114,0,0.0,0.0,0.0,0.0,0.0,15.85,4.0,2.0,1
1,2527.35,2527.35,32,0,0.0,1.0,1.0,0.0,0.0,19.5,0.5,5.0,1
1,288.75,288.75,76,0,0.0,0.0,1.0,100.0,1.0,25.9,0.4,2.0,1
1,1501.5,1501.5,69,0,0.0,0.0,1.0,200.0,1.0,28.5,0.4,1.0,1
2,791.7,1583.4,134,4,0.0,0.0,0.0,0.0,0.0,16.49,0.55,2.0,1
1,435.75,435.75,58,0,0.0,1.0,1.0,0.0,0.0,10.52,3.1,4.0,1
2,676.2,1352.4,59,59,0.0,1.0,1.0,0.0,0.0,14.165,2.0999999999999996,2.0,1
1,510.41,510.41,45,0,0.0,1.0,1.0,142.9,1.0,14.42,12.8,2.0,1
4,618.45,2473.8,3,17,4.0,4.0,4.0,90.0,0.75,15.397499999999999,4.55,7.0,0
1,260.4,260.4,100,0,0.0,0.0,0.0,100.0,1.0,9.43,2.0,7.0,1
1,1571.85,1571.85,26,0,1.0,1.0,1.0,0.0,0.0,17.5,0.6,2.0,0
1,681.45,681.45,68,0,0.0,0.0,1.0,0.0,0.0,18.75,3.1,3.0,1
1,534.45,534.45,9,0,1.0,1.0,1.0,120.0,1.0,14.07,8.9,5.0,0
1,325.5,325.5,98,0,0.0,0.0,0.0,0.0,0.0,23.3,15.3,3.0,1
1,166.95,166.95,10,0,1.0,1.0,1.0,90.0,1.0,8.97,7.6,5.0,0
2,186.9,373.8,63,22,0.0,0.0,2.0,87.0,1.0,15.88,4.5,6.0,1
1,399.0,399.0,1,0,1.0,1.0,1.0,80.0,1.0,13.85,0.7,2.0,0
1,376.95,376.95,40,0,0.0,1.0,1.0,90.0,1.0,12.93,0.8,9.0,1
1,504.0,504.0,76,0,0.0,0.0,1.0,99.0,1.0,15.8,11.5,0.5,1
1,691.95,691.95,134,0,0.0,0.0,0.0,0.0,0.0,32.68,17.6,1.0,1
4,489.825,1959.3,69,24,0.0,0.0,3.0,25.0,0.25,14.235,1.175,2.0,1
1,658.48,658.48,8,0,1.0,1.0,1.0,97.88,1.0,15.47,6.6,4.0,0
1,345.45,345.45,84,0,0.0,0.0,1.0,0.0,0.0,21.97,0.5,0.5,1
1,1487.85,1487.85,73,0,0.0,0.0,1.0,100.0,1.0,17.57,4.9,5.0,1
4,343.6125,1374.45,11,130,1.0,1.0,1.0,102.25,1.0,10.2375,6.325,2.0,0
1,490.35,490.35,31,0,0.0,1.0,1.0,0.0,0.0,45.03,18.5,3.0,1
1,1113.95,1113.95,107,0,0.0,0.0,0.0,279.9,1.0,13.6,4.3,11.0,1
1,733.95,733.95,120,0,0.0,0.0,0.0,99.0,1.0,19.27,12.7,2.0,1
1,530.25,530.25,46,0,0.0,1.0,1.0,505.0,1.0,19.17,10.0,2.0,1
5,1130.466,5652.33,38,114,0.0,1.0,3.0,119.36600000000001,0.6,15.475999999999999,3.0,7.2,1
1,530.25,530.25,7,0,1.0,1.0,1.0,80.0,1.0,13.33,3.1,2.0,0
1,258.3,258.3,103,0,0.0,0.0,0.0,99.0,1.0,11.78,4.6,3.0,1
2,447.305,894.61,30,15,0.0,2.0,2.0,426.0,1.0,20.16,2.35,6.0,0
1,1268.4,1268.4,126,0,0.0,0.0,0.0,0.0,0.0,13.72,3.7,8.0,1
1,838.95,838.95,48,0,0.0,1.0,1.0,0.0,0.0,25.17,19.6,7.0,1
1,261.45,261.45,100,0,0.0,0.0,0.0,100.0,1.0,13.38,6.4,1.0,1
2,893.8299999999999,1787.6599999999999,18,1,2.0,2.0,2.0,143.235,1.0,19.525,2.75,5.0,0
1,722.4,722.4,42,0,0.0,1.0,1.0,90.0,1.0,18.43,9.2,2.0,1
1,439.43,439.43,45,0,0.0,1.0,1.0,418.5,1.0,14.77,0.9,1.0,1
1,2646.26,2646.26,105,0,0.0,0.0,0.0,444.75,1.0,18.27,2.9,4.0,1
1,500.85,500.85,75,0,0.0,0.0,1.0,178.0,1.0,28.53,3.6,10.0,1
1,605.85,605.85,48,0,0.0,1.0,1.0,0.0,0.0,23.23,3.9,5.0,1
1,651.0,651.0,91,0,0.0,0.0,0.0,0.0,0.0,17.08,0.5,1.0,1
1,533.4,533.4,12,0,1.0,1.0,1.0,120.0,1.0,7.4,6.7,3.0,0
1,458.85,458.85,31,0,0.0,1.0,1.0,0.0,0.0,11.47,2.0,5.0,1
1,256.73,256.73,29,0,1.0,1.0,1.0,244.5,1.0,16.37,8.5,5.0,0
1,1308.3,1308.3,127,0,0.0,0.0,0.0,100.0,1.0,18.07,5.8,11.0,1
3,838.8266666666667,2516.48,13,33,2.0,3.0,3.0,227.79,1.0,16.220000000000002,1.2333333333333334,8.0,0
1,1037.4,1037.4,8,0,1.0,1.0,1.0,0.0,0.0,16.0,4.4,1.0,0
3,249.88333333333333,749.65,40,99,0.0,1.0,1.0,61.68333333333334,0.6666666666666666,20.47,4.566666666666666,2.0,1
4,1028.2124999999999,4112.849999999999,88,63,0.0,0.0,1.0,148.25,1.0,19.3,7.2,8.5,1
1,166.95,166.95,130,0,0.0,0.0,0.0,100.0,1.0,15.72,9.3,6.0,1
2,147.0,294.0,120,17,0.0,0.0,0.0,99.0,1.0,10.54,1.7,3.0,1
1,166.95,166.95,131,0,0.0,0.0,0.0,100.0,1.0,11.13,1.8,3.0,1
1,322.35,322.35,102,0,0.0,0.0,0.0,100.0,1.0,14.41,6.8,2.0,1
2,603.225,1206.45,89,44,0.0,0.0,1.0,99.5,1.0,16.375,6.2,4.0,1
1,625.78,625.78,20,0,1.0,1.0,1.0,93.02,1.0,16.33,0.4,2.0,0
1,399.0,399.0,130,0,0.0,0.0,0.0,99.0,1.0,18.0,4.2,3.0,1
1,187.95,187.95,21,0,1.0,1.0,1.0,90.0,1.0,13.72,4.8,2.0,0
1,735.0,735.0,124,0,0.0,0.0,0.0,99.0,1.0,14.82,7.5,0.5,1
1,366.45,366.45,111,0,0.0,0.0,0.0,100.0,1.0,19.17,13.2,5.0,1
1,534.45,534.45,60,0,0.0,0.0,1.0,90.0,1.0,14.37,1.8,3.0,1
1,963.9,963.9,31,0,0.0,1.0,1.0,0.0,0.0,25.85,2.1,13.0,1
6,1272.4416666666666,7634.65,4,142,1.0,1.0,1.0,0.0,0.0,18.973333333333333,5.833333333333333,3.1666666666666665,0
3,995.75,2987.25,100,48,0.0,0.0,0.0,571.6666666666666,0.6666666666666666,25.046666666666667,2.0666666666666664,3.0,1
1,1155.0,1155.0,142,0,0.0,0.0,0.0,1100.0,1.0,21.07,4.2,10.0,1
3,1081.8500000000001,3245.55,17,124,1.0,1.0,1.0,31.0,0.3333333333333333,14.926666666666668,5.433333333333334,6.666666666666667,0
1,490.35,490.35,105,0,0.0,0.0,0.0,100.0,1.0,9.45,4.4,3.0,1
2,214.2,428.4,128,23,0.0,0.0,0.0,49.5,0.5,17.85,7.95,5.0,1
1,525.0,525.0,122,0,0.0,0.0,0.0,99.0,1.0,10.28,2.3,10.0,1
1,525.0,525.0,121,0,0.0,0.0,0.0,99.0,1.0,16.98,0.3,1.0,1
4,327.075,1308.3,6,132,1.0,1.0,2.0,0.0,0.0,13.6725,3.9749999999999996,5.0,0
3,1367.2833333333335,4101.85,55,50,0.0,1.0,2.0,111.82666666666667,0.3333333333333333,20.17,4.766666666666667,6.0,1
1,699.3,699.3,126,0,0.0,0.0,0.0,112.0,1.0,20.1,4.7,9.0,1
1,900.9,900.9,134,0,0.0,0.0,0.0,0.0,0.0,13.45,1.9,1.0,1
1,660.45,660.45,6,0,1.0,1.0,1.0,0.0,0.0,17.63,6.1,3.0,0
1,1308.3,1308.3,92,0,0.0,0.0,0.0,0.0,0.0,28.32,16.5,15.0,1
2,482.475,964.95,11,48,1.0,2.0,2.0,0.0,0.0,15.815,1.75,2.0,0
2,948.6750000000001,1897.3500000000001,48,21,0.0,1.0,2.0,50.0,0.5,18.015,3.15,6.0,1
5,899.53,4497.65,104,41,0.0,0.0,0.0,309.8,1.0,19.822,0.8400000000000001,2.0,1
1,502.95,502.95,68,0,0.0,0.0,1.0,100.0,1.0,11.32,1.8,4.0,1
1,628.95,628.95,118,0,0.0,0.0,0.0,0.0,0.0,20.32,15.3,10.0,1
1,303.45,303.45,48,0,0.0,1.0,1.0,0.0,0.0,28.52,3.9,1.0,1
3,443.6266666666667,1330.88,40,7,0.0,3.0,3.0,260.8333333333333,1.0,16.293333333333333,8.166666666666666,7.0,1
1,345.45,345.45,65,0,0.0,0.0,1.0,0.0,0.0,17.08,2.4,2.0,1
1,1257.9,1257.9,95,0,0.0,0.0,0.0,180.0,1.0,16.25,0.9,4.0,1
1,325.5,325.5,62,0,0.0,0.0,1.0,0.0,0.0,15.52,0.4,5.0,1
3,1974.58,5923.74,67,24,0.0,0.0,2.0,221.45000000000002,0.6666666666666666,25.27,15.133333333333333,8.0,1
1,690.9,690.9,0,0,1.0,1.0,1.0,0.0,0.0,19.57,0.5,1.0,0
1,691.95,691.95,62,0,0.0,0.0,1.0,0.0,0.0,17.87,2.6,5.0,1
1,607.95,607.95,65,0,0.0,0.0,1.0,0.0,0.0,12.18,1.2,3.0,1
1,168.0,168.0,138,0,0.0,0.0,0.0,99.0,1.0,12.7,0.3,2.0,1
1,502.95,502.95,108,0,0.0,0.0,0.0,100.0,1.0,12.22,1.4,2.0,1
1,764.4,764.4,94,0,0.0,0.0,0.0,100.0,1.0,12.07,1.2,1.0,1
1,323.4,323.4,120,0,0.0,0.0,0.0,100.0,1.0,9.78,2.5,4.0,1
1,488.25,488.25,46,0,0.0,1.0,1.0,0.0,0.0,14.33,0.3,1.0,1
2,283.5,567.0,67,36,0.0,0.0,1.0,40.0,0.5,17.175,4.7,2.0,1
1,607.95,607.95,114,0,0.0,0.0,0.0,0.0,0.0,13.13,9.5,2.0,1
1,1558.2,1558.2,43,0,0.0,1.0,1.0,270.0,1.0,22.97,8.3,7.0,1
1,995.4,995.4,87,0,0.0,0.0,1.0,0.0,0.0,19.52,10.3,7.0,1
1,735.0,735.0,92,0,0.0,0.0,0.0,99.0,1.0,9.63,5.6,1.0,1
1,660.45,660.45,67,0,0.0,0.0,1.0,0.0,0.0,10.62,1.5,2.0,1
1,366.45,366.45,72,0,0.0,0.0,1.0,100.0,1.0,16.35,10.9,6.0,1
1,795.9,795.9,31,0,0.0,1.0,1.0,300.0,1.0,12.92,5.0,4.0,1
5,299.25,1496.25,94,49,0.0,0.0,0.0,135.0,1.0,11.790000000000001,6.42,1.0,1
2,636.425,1272.85,130,3,0.0,0.0,0.0,100.0,0.5,15.925,0.9500000000000001,5.0,1
1,785.4,785.4,87,0,0.0,0.0,1.0,0.0,0.0,17.22,3.3,2.0,1
1,483.0,483.0,132,0,0.0,0.0,0.0,355.0,1.0,29.57,12.5,5.0,1
1,1124.41,1124.41,21,0,1.0,1.0,1.0,167.13,1.0,17.42,2.1,6.0,0
1,463.16,463.16,52,0,0.0,1.0,1.0,137.9,1.0,15.42,10.8,2.0,1
3,529.73,1589.19,6,54,2.0,2.0,3.0,133.83333333333334,1.0,18.473333333333333,5.3,5.666666666666667,0
2,701.425,1402.85,83,35,0.0,0.0,1.0,50.0,0.5,12.915,0.55,2.5,1
4,360.6625,1442.65,36,10,0.0,4.0,4.0,81.2625,0.5,20.2875,8.025,5.25,1
4,679.315,2717.26,34,41,0.0,1.0,4.0,91.7825,0.75,16.06,7.65,9.0,1
7,532.65,3728.55,30,108,0.0,3.0,4.0,0.0,0.0,17.81714285714286,5.442857142857143,4.0,0
1,333.38,333.38,61,0,0.0,0.0,1.0,317.5,1.0,21.22,6.8,5.0,1
2,802.725,1605.45,23,104,1.0,1.0,1.0,49.5,0.5,17.744999999999997,3.8,5.0,0
2,182.805,365.61,109,42,0.0,0.0,0.0,74.9,1.0,7.635,1.5,7.0,1
1,1307.88,1307.88,32,0,0.0,1.0,1.0,194.4,1.0,35.43,19.5,3.0,1
3,330.75,992.25,46,58,0.0,1.0,2.0,211.66666666666666,0.6666666666666666,17.71,4.8999999999999995,1.0,1
1,806.4,806.4,85,0,0.0,0.0,1.0,100.0,1.0,17.47,5.9,8.0,1
1,451.5,451.5,54,0,0.0,1.0,1.0,0.0,0.0,16.03,20.1,11.0,1
1,250.95,250.95,129,0,0.0,0.0,0.0,0.0,0.0,13.0,9.8,5.0,1
3,607.95,1823.8500000000001,5,121,1.0,1.0,1.0,33.333333333333336,0.3333333333333333,14.65,7.466666666666666,13.0,0
1,1160.74,1160.74,57,0,0.0,1.0,1.0,172.53,1.0,21.77,6.1,1.0,1
1,531.32,531.32,47,0,0.0,1.0,1.0,78.98,1.0,21.68,3.7,1.0,1
1,445.2,445.2,15,0,1.0,1.0,1.0,90.0,1.0,14.62,0.6,4.0,0
1,984.9,984.9,152,0,0.0,0.0,0.0,200.0,1.0,24.43,5.7,17.0,1
1,534.45,534.45,29,0,1.0,1.0,1.0,90.0,1.0,16.35,0.3,3.0,0
1,1060.84,1060.84,2,0,1.0,1.0,1.0,157.68,1.0,12.78,0.7,2.0,0
1,1131.9,1131.9,103,0,0.0,0.0,0.0,100.0,1.0,32.74,8.4,2.0,1
1,298.73,298.73,23,0,1.0,1.0,1.0,284.5,1.0,12.13,0.4,3.0,0
1,220.5,220.5,119,0,0.0,0.0,0.0,100.0,1.0,11.57,1.6,2.0,1
1,628.95,628.95,65,0,0.0,0.0,1.0,0.0,0.0,30.38,5.8,1.0,1
2,657.155,1314.31,36,2,0.0,2.0,2.0,62.64,0.5,12.31,3.0999999999999996,6.5,1
1,614.25,614.25,100,0,0.0,0.0,0.0,0.0,0.0,24.96,5.6,5.0,1
1,1100.4,1100.4,123,0,0.0,0.0,0.0,200.0,1.0,15.6,6.0,6.0,1
1,556.5,556.5,93,0,0.0,0.0,0.0,100.0,1.0,24.28,0.7,1.0,1
2,1592.6399999999999,3185.2799999999997,13,119,1.0,1.0,1.0,284.7,1.0,18.785,1.15,2.5,0
1,262.5,262.5,99,0,0.0,0.0,0.0,99.0,1.0,10.0,4.9,3.0,1
6,1207.34,7244.04,99,32,0.0,0.0,0.0,0.0,0.0,23.735,5.716666666666666,9.0,1
1,1676.85,1676.85,1,0,1.0,1.0,1.0,0.0,0.0,23.78,5.4,3.0,0
1,921.9,921.9,35,0,0.0,1.0,1.0,0.0,0.0,14.63,6.7,7.0,1
2,303.45,606.9,48,85,0.0,1.0,1.0,0.0,0.0,11.61,2.1,6.0,1
1,567.0,567.0,85,0,0.0,0.0,1.0,80.0,1.0,17.9,0.5,5.0,1
1,366.45,366.45,119,0,0.0,0.0,0.0,100.0,1.0,11.55,1.9,7.0,1
1,378.0,378.0,135,0,0.0,0.0,0.0,99.0,1.0,6.38,3.0,8.0,1
1,519.75,519.75,37,0,0.0,1.0,1.0,90.0,1.0,15.45,5.9,6.0,1
1,229.95,229.95,141,0,0.0,0.0,0.0,100.0,1.0,12.62,5.1,3.0,1
1,261.45,261.45,139,0,0.0,0.0,0.0,0.0,0.0,13.3,3.2,5.0,1
1,228.9,228.9,147,0,0.0,0.0,0.0,0.0,0.0,20.67,6.9,8.0,1
1,99.62,99.62,149,0,0.0,0.0,0.0,94.12,1.0,13.07,0.8,2.0,1
2,532.875,1065.75,88,0,0.0,0.0,2.0,100.0,1.0,18.795,5.85,5.0,1
1,220.5,220.5,81,0,0.0,0.0,1.0,100.0,1.0,13.72,1.5,5.0,1
1,1078.61,1078.61,54,0,0.0,1.0,1.0,289.75,1.0,21.08,1.4,8.0,1
4,1008.7875,4035.15,12,63,2.0,3.0,4.0,69.25,0.5,17.13,4.5,9.0,0
15,421.68333333333334,6325.25,19,122,1.0,4.0,6.0,61.333333333333336,0.6,13.566,6.166666666666667,3.0,0
1,418.95,418.95,147,0,0.0,0.0,0.0,0.0,0.0,22.7,2.6,6.0,1
1,727.65,727.65,133,0,0.0,0.0,0.0,100.0,1.0,22.33,11.9,8.0,1
1,782.25,782.25,122,0,0.0,0.0,0.0,200.0,1.0,21.17,10.3,2.0,1
1,147.0,147.0,130,0,0.0,0.0,0.0,99.0,1.0,10.53,1.5,5.0,1
1,376.95,376.95,89,0,0.0,0.0,1.0,100.0,1.0,7.07,2.8,5.0,1
1,220.5,220.5,69,0,0.0,0.0,1.0,100.0,1.0,9.75,3.0,3.0,1
2,784.35,1568.7,65,0,0.0,0.0,2.0,0.0,0.0,21.975,12.700000000000001,3.0,1
1,855.75,855.75,151,0,0.0,0.0,0.0,175.0,1.0,19.28,6.1,1.0,1
1,785.63,785.63,1,0,1.0,1.0,1.0,116.78,1.0,12.63,1.1,5.0,0
1,366.45,366.45,139,0,0.0,0.0,0.0,0.0,0.0,5.0,0.7,11.0,1
4,1533.3175,6133.27,38,105,0.0,2.0,3.0,268.45,1.0,20.9375,5.775,8.25,1
1,255.15,255.15,46,0,0.0,1.0,1.0,164.0,1.0,15.15,2.9,3.0,1
1,1078.09,1078.09,60,0,0.0,0.0,1.0,160.25,1.0,26.65,21.3,2.0,1
1,105.0,105.0,117,0,0.0,0.0,0.0,99.0,1.0,13.58,7.6,2.0,1
2,167.475,334.95,78,24,0.0,0.0,1.0,100.0,1.0,12.215,4.3999999999999995,1.0,1
1,649.95,649.95,134,0,0.0,0.0,0.0,0.0,0.0,13.12,1.6,11.0,1
1,795.9,795.9,96,0,0.0,0.0,0.0,100.0,1.0,14.38,13.9,5.0,1
1,1107.75,1107.75,148,0,0.0,0.0,0.0,93.0,1.0,20.53,3.0,9.0,1
1,838.95,838.95,147,0,0.0,0.0,0.0,0.0,0.0,12.9,0.3,3.0,1
1,334.95,334.95,48,0,0.0,1.0,1.0,0.0,0.0,18.88,2.9,3.0,1
4,1096.6375,4386.55,25,112,1.0,2.0,3.0,148.0825,1.0,20.345,8.85,7.0,0
1,511.35,511.35,152,0,0.0,0.0,0.0,112.0,1.0,19.33,7.6,1.0,1
1,1340.85,1340.85,59,0,0.0,1.0,1.0,0.0,0.0,20.25,2.3,2.0,1
1,220.5,220.5,85,0,0.0,0.0,1.0,100.0,1.0,12.3,1.4,2.0,1
1,847.39,847.39,29,0,1.0,1.0,1.0,125.96,1.0,16.72,1.2,5.0,0
1,901.95,901.95,77,0,0.0,0.0,1.0,0.0,0.0,19.57,2.4,4.0,1
9,925.8666666666666,8332.8,20,129,1.0,1.0,5.0,340.77777777777777,0.4444444444444444,22.47222222222222,7.7666666666666675,1.8888888888888888,0
1,1088.85,1088.85,110,0,0.0,0.0,0.0,100.0,1.0,24.9,2.3,6.0,1
1,614.25,614.25,120,0,0.0,0.0,0.0,100.0,1.0,12.13,1.4,2.0,1
5,778.848,3894.24,58,88,0.0,1.0,3.0,66.44,0.4,15.453999999999999,4.180000000000001,3.0,1
6,660.275,3961.65,80,48,0.0,0.0,1.0,69.83333333333333,0.6666666666666666,13.906666666666666,7.416666666666667,5.0,1
1,983.85,983.85,148,0,0.0,0.0,0.0,0.0,0.0,17.62,0.9,4.0,1
2,615.825,1231.65,120,10,0.0,0.0,0.0,112.0,1.0,15.535,1.75,4.5,1
1,1507.8,1507.8,86,0,0.0,0.0,1.0,100.0,1.0,18.97,1.1,4.0,1
3,691.9500000000002,2075.8500000000004,94,23,0.0,0.0,0.0,0.0,0.0,16.2,4.433333333333334,4.0,1
1,271.95,271.95,129,0,0.0,0.0,0.0,0.0,0.0,13.05,0.6,3.0,1
1,267.75,267.75,111,0,0.0,0.0,0.0,100.0,1.0,9.77,0.7,6.0,1
1,366.45,366.45,48,0,0.0,1.0,1.0,0.0,0.0,26.77,0.2,2.0,1
1,325.5,325.5,141,0,0.0,0.0,0.0,310.0,1.0,18.62,1.1,1.0,1
1,1014.41,1014.41,37,0,0.0,1.0,1.0,200.0,1.0,14.28,6.9,5.0,1
1,1142.4,1142.4,31,0,0.0,1.0,1.0,90.0,1.0,64.2,45.4,4.0,1
1,1236.9,1236.9,135,0,0.0,0.0,0.0,200.0,1.0,20.85,6.9,3.0,1
1,1013.3,1013.3,28,0,1.0,1.0,1.0,0.0,0.0,13.1,8.2,2.0,0
1,166.95,166.95,112,0,0.0,0.0,0.0,100.0,1.0,11.9,3.6,3.0,1
9,420.1166666666667,3781.05,27,108,1.0,4.0,5.0,76.88888888888889,0.7777777777777778,14.263333333333334,2.9555555555555553,0.5,0
1,533.4,533.4,84,0,0.0,0.0,1.0,0.0,0.0,12.7,1.4,10.0,1
1,932.4,932.4,101,0,0.0,0.0,0.0,100.0,1.0,9.33,0.4,2.0,1
2,1699.9499999999998,3399.8999999999996,42,47,0.0,1.0,1.0,177.5,1.0,17.405,1.65,16.0,1
1,271.95,271.95,118,0,0.0,0.0,0.0,0.0,0.0,10.92,0.4,2.0,1
2,273.0,546.0,131,21,0.0,0.0,0.0,205.0,1.0,14.149999999999999,2.95,2.0,1
1,504.0,504.0,149,0,0.0,0.0,0.0,480.0,1.0,19.27,0.1,3.0,1
2,488.25,976.5,16,1,2.0,2.0,2.0,0.0,0.0,19.685000000000002,2.2,2.0,0
1,221.55,221.55,83,0,0.0,0.0,1.0,99.0,1.0,14.48,0.4,3.0,1
8,750.61875,6004.95,75,71,0.0,0.0,1.0,155.75,1.0,16.45625,2.6875,1.0,1
1,712.95,712.95,17,0,1.0,1.0,1.0,0.0,0.0,2.47,3.1,6.0,0
1,341.25,341.25,0,0,1.0,1.0,1.0,0.0,0.0,16.17,1.2,1.0,0
1,2641.8,2641.8,90,0,0.0,0.0,0.0,0.0,0.0,21.13,16.0,6.0,1
1,416.85,416.85,5,0,1.0,1.0,1.0,0.0,0.0,16.78,10.5,11.0,0
1,681.45,681.45,30,0,0.0,1.0,1.0,0.0,0.0,15.73,1.0,4.0,0
1,219.45,219.45,120,0,0.0,0.0,0.0,100.0,1.0,9.42,2.7,0.5,1
1,509.25,509.25,97,0,0.0,0.0,0.0,100.0,1.0,12.72,3.5,4.0,1
1,419.5,419.5,105,0,0.0,0.0,0.0,31.0,1.0,14.97,4.7,3.0,1
2,782.25,1564.5,100,2,0.0,0.0,0.0,87.5,0.5,17.715,5.65,2.0,1
1,690.9,690.9,17,0,1.0,1.0,1.0,0.0,0.0,11.23,1.2,4.0,0
1,372.75,372.75,142,0,0.0,0.0,0.0,310.0,1.0,30.63,18.7,6.0,1
1,712.95,712.95,5,0,1.0,1.0,1.0,0.0,0.0,12.23,0.9,10.0,0
1,687.94,687.94,68,0,0.0,0.0,1.0,0.0,0.0,17.95,6.1,5.0,1
1,929.25,929.25,149,0,0.0,0.0,0.0,885.0,1.0,26.55,2.6,5.0,1
1,1415.4,1415.4,130,0,0.0,0.0,0.0,200.0,1.0,17.52,0.6,2.0,1
2,1156.665,2313.33,21,42,1.0,1.0,2.0,60.415,0.5,18.0,4.25,2.5,0
2,492.45,984.9,70,51,0.0,0.0,1.0,0.0,0.0,12.95,0.4,2.0,1
1,523.95,523.95,81,0,0.0,0.0,1.0,100.0,1.0,12.93,6.1,3.0,1
6,716.4499999999999,4298.7,0,16,6.0,6.0,6.0,78.5,0.5,17.68,3.5,5.0,0
1,513.45,513.45,31,0,0.0,1.0,1.0,90.0,1.0,38.18,26.1,6.0,1
